id	species
GCF_000013025.1	Hyphomonas neptunium
GCF_900637035.1	Enterococcus faecium
GCF_000024245.1	Zymomonas mobilis
GCF_001412695.1	Enterococcus faecium
GCF_900322715.1	Enterobacter hormaechei
GCF_000014285.2	Granulibacter bethesdensis
GCF_007752935.1	Planctomycetes bacterium
GCF_000730405.1	Corynebacterium pseudotuberculosis
GCF_001551855.1	Listeria monocytogenes
GCF_003591595.1	Escherichia coli
GCF_000006685.1	Chlamydia muridarum
GCF_000021025.1	Laribacter hongkongensis
GCF_000298875.1	Leuconostoc gelidum
GCF_000524575.1	Francisella tularensis
GCF_002407165.1	Staphylococcus lugdunensis
GCF_005037815.1	Escherichia coli
GCF_009738385.1	Shigella flexneri
GCF_000212415.1	Treponema brennaborense
GCF_002754115.1	Porphyromonas gingivalis
GCF_000968535.2	Methylomicrobium alcaliphilum
GCF_901472505.1	Proteus vulgaris
GCF_000024365.1	Nakamurella multipartita
GCF_000018145.1	Dinoroseobacter shibae
GCF_000442415.1	Salmonella enterica
GCF_000195535.1	Francisella cf.
GCF_008931525.1	Enterobacter hormaechei
GCF_001975205.1	Acidipropionibacterium acidipropionici
GCF_003574155.1	Vibrio cholerae
GCF_003952705.1	Acinetobacter haemolyticus
GCF_000499485.1	Escherichia coli
GCF_003253815.1	Bacillus licheniformis
GCF_002900305.1	Escherichia coli
GCF_000755925.1	Burkholderia pseudomallei
GCF_009017395.1	Brucella melitensis
GCF_001969145.1	Corynebacterium pseudotuberculosis
GCF_000258025.1	Escherichia coli
GCF_004007535.1	Bordetella pertussis
GCF_001988275.1	Bordetella pertussis
GCF_003716975.1	Akkermansia muciniphila
GCF_902166755.1	Serratia marcescens
GCF_000215705.1	Ramlibacter tataouinensis
GCF_002056065.1	Escherichia coli
GCF_002749515.1	Staphylococcus epidermidis
GCF_000148625.1	Mycoplasma fermentans
GCF_000310065.1	Acidipropionibacterium acidipropionici
GCF_000056065.1	Lactobacillus delbrueckii
GCF_000054005.1	Brucella abortus
GCF_900635495.1	Atlantibacter hermannii
GCF_000441775.1	Chlamydia trachomatis
GCF_000829135.1	Helicobacter pylori
GCF_000740435.1	Brucella suis
GCF_900096845.1	Escherichia coli
GCF_001314265.1	Porphyromonas gingivalis
GCF_002111305.1	Burkholderia pseudomallei
GCF_008375335.1	Escherichia coli
GCF_004843345.1	Acetobacteraceae bacterium
GCF_009650275.1	Streptococcus dysgalactiae
GCF_000988685.1	Moraxella bovoculi
GCF_001985325.1	Bordetella pertussis
GCF_002356915.1	Rickettsia japonica
GCF_009688945.1	Desulfosarcina alkanivorans
GCF_001712975.1	Treponema pallidum
GCF_003703995.1	Mycobacterium tuberculosis
GCF_007362135.1	Cellulosimicrobium cellulans
GCF_002043045.1	Listeria monocytogenes
GCF_001999105.1	Listeria monocytogenes
GCF_000010025.1	Xanthomonas oryzae
GCF_001985065.1	Bordetella pertussis
GCF_902509495.1	Staphylococcus epidermidis
GCF_001702155.1	Lactobacillus paracollinoides
GCF_000740985.1	Glaesserella parasuis
GCF_000756065.1	Burkholderia pseudomallei
GCF_006385095.1	Riemerella anatipestifer
GCF_003812565.1	Listeria monocytogenes
GCF_001448665.2	Salmonella enterica
GCF_002286255.1	Streptococcus thermophilus
GCF_002843525.1	Listeria monocytogenes
GCF_002810285.1	Serratia marcescens
GCF_009671025.1	Xanthomonas citri
GCF_003443935.1	Moraxella catarrhalis
GCF_000689395.1	Candidatus Phaeomarinobacter ectocarpi
GCF_001701025.1	Lentzea guizhouensis
GCF_002221705.2	[Clostridium] innocuum
GCF_900497025.1	Pseudomonas aeruginosa
GCF_900087615.2	Neisseria gonorrhoeae
GCF_002741665.1	Borrelia miyamotoi
GCF_001999805.1	Burkholderia cenocepacia
GCF_003726935.1	Vibrio mediterranei
GCF_000014965.1	Syntrophobacter fumaroxidans
GCF_002220195.1	Acetobacter oryzifermentans
GCF_008807955.1	Listeria monocytogenes
GCF_000166195.2	Mucilaginibacter paludis
GCF_003176815.1	Streptococcus sobrinus
GCF_003194345.1	Escherichia coli
GCF_001299595.1	Campylobacter jejuni
GCF_004771095.1	Mycoplasma gallisepticum
GCF_003952625.1	Staphylococcus aureus
GCF_009627675.1	Bordetella parapertussis
GCF_001683455.1	Mycobacterium avium
GCF_001887455.1	Vibrio cholerae
GCF_002288585.1	Xanthomonas citri
GCF_002968455.1	Enterobacter hormaechei
GCF_003293535.1	Achromobacter insolitus
GCF_003345255.1	Thauera hydrothermalis
GCF_900637705.1	Fusobacterium varium
GCF_008995395.1	Corynebacterium ulcerans
GCF_003193705.1	Staphylococcus aureus
GCF_000954195.1	Campylobacter coli
GCF_000008145.1	Brucella abortus
GCF_001281425.1	Bifidobacterium breve
GCF_001936215.1	Mycobacterium avium
GCF_001792855.1	Pseudomonas aeruginosa
GCF_001623525.1	Pseudomonas fluorescens
GCF_005221665.1	Escherichia coli
GCF_002220465.1	Ralstonia solanacearum
GCF_003351565.1	Neisseria lactamica
GCF_000406265.1	Dickeya dadantii
GCF_001655235.1	Treponema pallidum
GCF_000831185.1	Flavobacterium psychrophilum
GCF_009627875.1	Bordetella holmesii
GCF_001998915.1	Listeria monocytogenes
GCF_000161495.1	Bacillus thuringiensis
GCF_004769055.1	Pseudomonas aeruginosa
GCF_006384175.1	Lactobacillus amylovorus
GCF_000024605.1	Ammonifex degensii
GCF_000832505.1	Bacillus anthracis
GCF_000833575.1	Corynebacterium singulare
GCF_002860005.1	Bordetella holmesii
GCF_001703795.1	Neisseria meningitidis
GCF_000959205.1	Burkholderia pseudomallei
GCF_002776845.1	Chlamydia trachomatis
GCF_000241785.1	Aliivibrio fischeri
GCF_003860345.1	Novosphingobium tardaugens
GCF_001922205.1	Acinetobacter baumannii
GCF_900104915.1	Pseudomonas cedrina
GCF_002005205.3	Agrobacterium rhizogenes
GCF_003609855.1	Staphylococcus aureus
GCF_002007845.1	Dehalococcoides mccartyi
GCF_900636715.1	Streptococcus milleri
GCF_000092265.1	Moraxella catarrhalis
GCF_002813615.1	Lactobacillus paracasei
GCF_000026005.1	Ehrlichia ruminantium
GCF_001700895.1	Buchnera aphidicola
GCF_001008335.2	Leptospira santarosai
GCF_006874785.1	Escherichia coli
GCF_009627255.1	Bordetella parapertussis
GCF_002174235.1	Lactobacillus brevis
GCF_004119775.1	Bacillus subtilis
GCF_002220115.1	Streptococcus iniae
GCF_002240355.1	Prauserella marina
GCF_000484495.2	Pseudomonas aeruginosa
GCF_005160385.1	Salmonella enterica
GCF_000438645.1	Listeria monocytogenes
GCF_000623475.1	Salmonella enterica
GCF_000253195.1	Clostridium botulinum
GCF_002156765.1	Klebsiella variicola
GCF_001565875.1	Bacillus subtilis
GCF_900250035.1	Cupriavidus taiwanensis
GCF_003956205.1	Escherichia coli
GCF_001651925.2	Escherichia coli
GCF_002895205.1	Escherichia albertii
GCF_001690155.1	Aggregatibacter actinomycetemcomitans
GCF_008802935.1	Acinetobacter baumannii
GCF_000367405.1	Rickettsia prowazekii
GCF_900142345.1	Bradyrhizobium lablabi
GCF_000174075.1	Buchnera aphidicola
GCF_000445715.1	Mycobacterium tuberculosis
GCF_002214825.1	Raoultella ornithinolytica
GCF_002117405.1	Methylocystis bryophila
GCF_004635785.1	Bordetella pertussis
GCF_003390415.1	Bacillus amyloliquefaciens
GCF_003612755.1	Bacillus velezensis
GCF_003675345.1	Streptomyces albus
GCF_900637165.1	Actinomyces howellii
GCF_001605725.1	Mycobacteroides immunogenum
GCF_000023365.1	Escherichia coli
GCF_003382855.1	Xanthomonas oryzae
GCF_900698845.1	Buchnera aphidicola
GCF_006364415.1	Candidatus Methylopumilus universalis
GCF_004421025.1	Sphingobacterium psychroaquaticum
GCF_008931305.1	Streptomyces coelicolor
GCF_002128085.1	Mycoplasma pneumoniae
GCF_002214265.1	Aeromonas salmonicida
GCF_900639465.1	Enterococcus faecium
GCF_000021565.1	Persephonella marina
GCF_001050115.1	Bacillus smithii
GCF_005862325.1	Burkholderia pseudomallei
GCF_001689055.2	Enterococcus faecalis
GCF_004759025.1	Escherichia coli
GCF_001855705.1	Streptococcus thermophilus
GCF_000317695.1	Anabaena cylindrica
GCF_002310575.1	Escherichia coli
GCF_000221645.1	Bacillus amyloliquefaciens
GCF_002078975.2	Lactococcus lactis
GCF_002447115.1	Mycobacterium tuberculosis
GCF_003214155.2	Helicobacter cinaedi
GCF_902387945.1	Lachnoanaerobaculum umeaense
GCF_900477885.1	Salmonella enterica
GCF_000988065.1	Mycoplasma canis
GCF_004009115.1	Bordetella pertussis
GCF_000018705.1	Salmonella enterica
GCF_002636515.1	Klebsiella pneumoniae
GCF_000506785.4	Clostridium beijerinckii
GCF_003181155.1	Salmonella enterica
GCF_006971065.1	Corynebacterium pseudotuberculosis
GCF_002358015.1	Streptococcus pneumoniae
GCF_002009235.1	Planococcus faecalis
GCF_007833875.1	Escherichia coli
GCF_001514415.1	Lactobacillus paracasei
GCF_002852915.4	Klebsiella variicola
GCF_001190905.2	Francisella noatunensis
GCF_000022525.1	Neorickettsia risticii
GCF_000816265.1	Campylobacter subantarcticus
GCF_000466075.2	Campylobacter jejuni
GCF_900324455.1	Vibrio cholerae
GCF_009217765.1	Lactobacillus harbinensis
GCF_002763955.1	Prevotella intermedia
GCF_001644665.1	Fervidobacterium pennivorans
GCF_001900965.1	Escherichia coli
GCF_004141835.1	Lactobacillus paracasei
GCF_001931535.1	Minicystis rosea
GCF_004637225.1	Bordetella pertussis
GCF_001281565.1	Proteus mirabilis
GCF_009729975.1	Salmonella enterica
GCF_003020685.1	Enterococcus faecium
GCF_001280405.1	Escherichia coli
GCF_002893845.1	Bacillus velezensis
GCF_000974835.2	Burkholderia cepacia
GCF_002240315.1	Klebsiella quasipneumoniae
GCF_000055785.1	Chromohalobacter salexigens
GCF_002882035.1	Streptococcus agalactiae
GCF_003351545.1	Neisseria elongata
GCF_000263215.1	Cronobacter sakazakii
GCF_000800275.1	Neisseria meningitidis
GCF_000021705.1	Candidatus Hamiltonella defensa
GCF_008727675.1	Bacillus velezensis
GCF_000318765.1	Chlamydia trachomatis
GCF_001998175.1	Mycobacterium tuberculosis
GCF_000959025.1	Bacillus intestinalis
GCF_001999165.1	Listeria monocytogenes
GCF_001506845.1	Campylobacter jejuni
GCF_000750455.1	Salmonella enterica
GCF_008033015.1	Helicobacter pylori
GCF_000298415.1	Chlamydia psittaci
GCF_002119445.1	Bacillus thuringiensis
GCF_002162195.1	Histophilus somni
GCF_008630755.1	Staphylococcus aureus
GCF_000007545.1	Salmonella enterica
GCF_002180135.1	Escherichia coli
GCF_001712895.1	Treponema pallidum
GCF_902164625.1	Klebsiella pneumoniae
GCF_006228345.1	Salmonella enterica
GCF_002633765.1	Staphylococcus aureus
GCF_001566615.1	Escherichia coli
GCF_901521425.1	Streptococcus canis
GCF_000262655.1	Helicobacter pylori
GCF_000014145.1	Cytophaga hutchinsonii
GCF_000730215.1	Streptococcus agalactiae
GCF_002949575.1	Shigella flexneri
GCF_001507045.1	Campylobacter jejuni
GCF_002848665.1	Enterococcus faecium
GCF_002952655.1	Helicobacter pylori
GCF_000747545.1	Bacillus thuringiensis
GCF_001023535.1	Pseudomonas chlororaphis
GCF_004208655.1	Brucella melitensis
GCF_004526345.1	Ornithinimicrobium flavum
GCF_004208415.1	Ktedonobacterales bacterium
GCF_007974165.1	Mannheimia haemolytica
GCF_000159155.2	Gardnerella vaginalis
GCF_004801575.1	Escherichia coli
GCF_001900615.1	Escherichia coli
GCF_002902805.2	Acinetobacter pittii
GCF_001618665.1	Bacillus thuringiensis
GCF_004124255.1	Candidatus Pseudomonas adelgestsugas
GCF_008329845.1	Lactobacillus paracasei
GCF_004154205.1	Streptococcus pyogenes
GCF_004136115.1	Salmonella enterica
GCF_004101565.1	Bacillus subtilis
GCF_002838445.1	Bifidobacterium breve
GCF_002882205.1	Streptococcus agalactiae
GCF_000385905.1	Salmonella enterica
GCF_000445635.1	Mycobacterium tuberculosis
GCF_000695975.1	Leptospirillum ferriphilum
GCF_001908315.1	Bradyrhizobium diazoefficiens
GCF_002859945.1	Bordetella holmesii
GCF_002357175.1	Rickettsia japonica
GCF_001988935.1	Lactobacillus rhamnosus
GCF_000300455.3	Kosakonia sacchari
GCF_000244895.1	Desulfosporosinus youngiae
GCF_003999605.1	Lactobacillus plantarum
GCF_002356035.1	Nocardia seriolae
GCF_002447035.1	Mycobacterium tuberculosis
GCF_002576835.1	Lactobacillus plantarum
GCF_004193735.1	Pseudomonas aeruginosa
GCF_009433135.1	Escherichia coli
GCF_000250855.1	Vibrio cholerae
GCF_002903105.1	Escherichia coli
GCF_005341465.1	Corynebacterium pseudotuberculosis
GCF_001183705.3	Staphylococcus aureus
GCF_006165185.1	Salmonella enterica
GCF_000147775.2	Sinorhizobium meliloti
GCF_004001205.1	Melissococcus plutonius
GCF_003030965.1	Salmonella enterica
GCF_000292795.1	Pseudomonas fluorescens
GCF_000222425.1	Campylobacter fetus
GCF_001721165.1	Bacillus thuringiensis
GCF_005165265.1	Streptococcus pyogenes
GCF_000024805.1	Haliangium ochraceum
GCF_002006545.1	Pseudomonas protegens
GCF_002950135.1	Shigella boydii
GCF_002764015.1	Escherichia coli
GCF_001020205.1	Clostridium sporogenes
GCF_002953535.1	Vibrio alginolyticus
GCF_000767445.1	Chlamydia muridarum
GCF_001469565.1	Cutibacterium acnes
GCF_004194475.2	Bacillus thuringiensis
GCF_009709395.1	Piscirickettsia salmonis
GCF_002007925.1	Serratia marcescens
GCF_001700985.1	Parageobacillus thermoglucosidasius
GCF_000211075.1	Streptococcus pneumoniae
GCF_003667405.1	Escherichia coli
GCF_008831385.1	Lactobacillus dextrinicus
GCF_007741515.1	Planctomycetes bacterium
GCF_001307685.1	Bordetella pertussis
GCF_002741825.1	Borrelia miyamotoi
GCF_001921985.1	Clostridium botulinum
GCF_002741685.1	Klebsiella pneumoniae
GCF_900636655.1	Stenotrophomonas maltophilia
GCF_000576535.1	Acinetobacter baumannii
GCF_000340705.1	Treponema denticola
GCF_004009055.1	Bordetella pertussis
GCF_009697265.1	Elizabethkingia anophelis
GCF_000833475.1	Francisella tularensis
GCF_002073715.2	Neisseria mucosa
GCF_000006785.2	Streptococcus pyogenes
GCF_003030285.1	Salmonella enterica
GCF_009626815.1	Bordetella holmesii
GCF_004772055.1	Staphylococcus aureus
GCF_001543205.1	Aerococcus urinaeequi
GCF_000019265.1	Streptococcus pneumoniae
GCF_001941345.1	Corynebacterium stationis
GCF_004014735.1	Escherichia coli
GCF_002447275.1	Mycobacterium tuberculosis
GCF_000742815.1	Salmonella enterica
GCF_003204465.1	Klebsiella pneumoniae
GCF_004015305.1	Akkermansia muciniphila
GCF_007973365.1	Mannheimia haemolytica
GCF_003354845.1	Acinetobacter pittii
GCF_900174485.1	Sterolibacterium denitrificans
GCF_000193395.1	Prevotella denticola
GCF_001713055.1	Treponema pallidum
GCF_001516005.1	Pseudomonas aeruginosa
GCF_003999545.1	Xanthomonas phaseoli
GCF_003571625.1	Salmonella enterica
GCF_006970285.1	Mycoplasma capricolum
GCF_000736415.1	Campylobacter iguaniorum
GCF_003355375.1	Neisseria meningitidis
GCF_000307795.1	Helicobacter pylori
GCF_000497425.1	Streptomyces niveus
GCF_001750405.1	Pseudoalteromonas luteoviolacea
GCF_001267865.1	Enterococcus durans
GCF_002250095.2	Staphylococcus lugdunensis
GCF_001267315.1	Oblitimonas alkaliphila
GCF_000756105.1	Burkholderia pseudomallei
GCF_001680085.1	Vibrio natriegens
GCF_001747405.1	Chlorobaculum limnaeum
GCF_000572065.1	Streptococcus thermophilus
GCF_003851225.1	Pseudomonas chlororaphis
GCF_002201995.1	Bacillus subtilis
GCF_001887475.1	Vibrio cholerae
GCF_003429205.1	Pseudomonas aeruginosa
GCF_003433395.1	Lactobacillus rhamnosus
GCF_000227745.2	Thiocystis violascens
GCF_900478395.1	Serratia rubidaea
GCF_001563565.1	Campylobacter jejuni
GCF_003343265.1	Renibacterium salmoninarum
GCF_000224005.2	Marichromatium purpuratum
GCF_001586235.1	Corynebacterium simulans
GCF_001664245.1	Rhizobium phaseoli
GCF_007990385.1	Leptotrichia wadei
GCF_006364695.1	Escherichia coli
GCF_000623455.2	Salmonella enterica
GCF_001641305.1	Enterococcus hirae
GCF_000625755.1	Salmonella enterica
GCF_006739385.1	Cutibacterium acnes
GCF_001643035.1	Corynebacterium glutamicum
GCF_003691675.1	Micrococcus luteus
GCF_003402915.1	Pasteurella multocida
GCF_001587035.1	Campylobacter jejuni
GCF_900489725.1	Mycoplasma mycoides
GCF_000875875.2	Bacillus velezensis
GCF_000812165.1	Bordetella pertussis
GCF_002214425.1	Streptococcus agalactiae
GCF_002236875.1	Streptococcus pyogenes
GCF_001618865.1	Luteitalea pratensis
GCF_001997565.1	Mycobacterium tuberculosis
GCF_004209815.1	Mycobacteroides abscessus
GCF_000567925.1	Burkholderia thailandensis
GCF_001611155.1	Pediococcus damnosus
GCF_900323905.1	Staphylococcus aureus
GCF_900250075.1	Cupriavidus taiwanensis
GCF_002998435.1	Bacteroides zoogleoformans
GCF_004008095.1	Bordetella bronchiseptica
GCF_003627855.1	Escherichia coli
GCF_000770515.1	Burkholderia pseudomallei
GCF_008727695.1	Klebsiella aerogenes
GCF_004355825.1	Xanthomonas oryzae
GCF_000191145.1	Acinetobacter pittii
GCF_002838485.1	Bifidobacterium breve
GCF_900636055.1	Escherichia coli
GCF_000722765.2	Streptococcus mitis
GCF_000195795.1	Listeria innocua
GCF_008704995.1	Streptomyces nodosus
GCF_002073775.2	Vibrio parahaemolyticus
GCF_008124085.1	Escherichia coli
GCF_002006565.1	Acetobacter persici
GCF_001554055.1	Mycoplasma mycoides
GCF_900636175.1	Escherichia coli
GCF_000196135.1	Wolinella succinogenes
GCF_900631615.1	Tsukamurella paurometabola
GCF_002111365.1	Burkholderia pseudomallei
GCF_003345335.1	Clostridium botulinum
GCF_001605055.1	Bordetella pertussis
GCF_003691525.1	Vibrio parahaemolyticus
GCF_900635645.1	Salmonella enterica
GCF_000023905.1	Leptotrichia buccalis
GCF_009626795.1	Bordetella parapertussis
GCF_003076435.1	Lactobacillus plantarum
GCF_009497895.1	Pseudomonas pelagia
GCF_001634285.1	Anoxybacillus amylolyticus
GCF_002201475.1	Acutalibacter muris
GCF_000626235.1	Salmonella enterica
GCF_002447575.1	Mycobacterium tuberculosis
GCF_006165085.1	Bacillus subtilis
GCF_000963535.2	Salmonella enterica
GCF_003571765.1	Escherichia coli
GCF_000010645.1	Candidatus Azobacteroides pseudotrichonymphae
GCF_000784865.1	Enterobacter cloacae
GCF_000623615.2	Salmonella enterica
GCF_000961195.1	Xanthomonas citri
GCF_003076495.1	Weissella cibaria
GCF_002284915.1	Actinobacteria bacterium
GCF_000277405.1	Helicobacter pylori
GCF_900478245.1	Staphylococcus aureus
GCF_001543085.1	Streptococcus salivarius
GCF_002222555.1	Bacillus thuringiensis
GCF_002442615.1	Bordetella pertussis
GCF_001190825.1	Streptococcus agalactiae
GCF_001006025.1	Lactobacillus helveticus
GCF_009738555.1	Streptococcus canis
GCF_002853655.1	Escherichia coli
GCF_008370795.1	Staphylococcus aureus
GCF_000478545.1	Serratia plymuthica
GCF_001987115.1	Bordetella pertussis
GCF_001998455.1	Mycobacterium tuberculosis
GCF_001688625.2	Flavonifractor plautii
GCF_006494875.1	Enterococcus faecalis
GCF_000507205.3	Paenibacillus polymyxa
GCF_000463445.1	Streptococcus constellatus
GCF_008065415.1	Klebsiella pneumoniae
GCF_000196795.1	Acinetobacter oleivorans
GCF_002407245.1	Phaeobacter piscinae
GCF_000013325.1	Novosphingobium aromaticivorans
GCF_003017955.1	Escherichia coli
GCF_005094845.1	Salmonella enterica
GCF_005037775.1	Escherichia coli
GCF_000441655.1	Chlamydia trachomatis
GCF_001051055.1	Achromobacter xylosoxidans
GCF_000829075.1	Mycobacterium avium
GCF_001578515.1	Alteromonas macleodii
GCF_002412025.1	Phaeobacter piscinae
GCF_001605545.1	Bordetella pertussis
GCF_002302475.1	Capnocytophaga cynodegmi
GCF_000003215.1	Clostridioides difficile
GCF_002776835.1	Xanthomonas campestris
GCF_000145705.1	Mycoplasma hyorhinis
GCF_002946535.2	Clostridioides difficile
GCF_002998175.1	Chlamydia muridarum
GCF_000755865.1	Burkholderia mallei
GCF_001753085.1	Legionella pneumophila
GCF_001953675.1	Salmonella enterica
GCF_002286335.1	Bordetella pertussis
GCF_009665295.1	Grimontia hollisae
GCF_001605345.1	Bordetella pertussis
GCF_001632825.1	Alteromonas stellipolaris
GCF_000092385.1	Streptomyces bingchenggensis
GCF_000772145.1	Chlamydia muridarum
GCF_003994755.1	Salmonella enterica
GCF_000018925.1	Francisella tularensis
GCF_900104715.1	Pseudomonas chlororaphis
GCF_002786555.1	Bacillus coagulans
GCF_000203955.1	Burkholderia cenocepacia
GCF_002442595.1	Borreliella burgdorferi
GCF_002224365.1	Virgibacillus necropolis
GCF_003641125.1	Pseudomonas aeruginosa
GCF_001605665.1	Bordetella pertussis
GCF_004009035.1	Bordetella pertussis
GCF_001553625.1	Desulfomicrobium orale
GCF_002887335.1	Mycobacterium tuberculosis
GCF_000698825.1	Xylella fastidiosa
GCF_006351785.1	Enterococcus faecium
GCF_900205265.1	Salmonella enterica
GCF_000147815.2	Streptomyces violaceusniger
GCF_004154105.1	Streptococcus pyogenes
GCF_000017105.1	Coxiella burnetii
GCF_003031935.1	Listeria monocytogenes
GCF_000013245.1	Helicobacter pylori
GCF_002953655.1	Lactobacillus sakei
GCF_000020705.1	Salmonella enterica
GCF_003590665.1	Klebsiella pneumoniae
GCF_000624775.2	Salmonella enterica
GCF_003991135.1	Anoxybacter fermentans
GCF_004322755.1	Massilia albidiflava
GCF_002088355.1	Chlamydia trachomatis
GCF_003408555.1	Enterobacter hormaechei
GCF_900232105.1	Candidatus Kuenenia stuttgartiensis
GCF_902386435.1	Clostridium perfringens
GCF_003851955.1	Pseudomonas chlororaphis
GCF_900520285.1	Escherichia coli
GCF_009363055.1	Flavobacterium haoranii
GCF_003627995.1	Brevundimonas naejangsanensis
GCF_009734305.1	Salmonella enterica
GCF_000012905.2	Rhodobacter sphaeroides
GCF_004296475.1	endosymbiont of
GCF_002310895.1	Proteus mirabilis
GCF_002812865.1	Pseudomonas aeruginosa
GCF_000746665.1	Vibrio vulnificus
GCF_001653435.1	Helicobacter pylori
GCF_003101015.1	Actinobacillus porcitonsillarum
GCF_001558495.2	Vibrio parahaemolyticus
GCF_001988575.1	Bordetella pertussis
GCF_008330205.1	Salmonella enterica
GCF_009664065.1	Citrobacter freundii
GCF_000479355.1	Mesoplasma florum
GCF_007814955.1	Staphylococcus chromogenes
GCF_002735245.1	Bartonella henselae
GCF_003851495.1	Pseudomonas synxantha
GCF_001457615.1	Pseudomonas aeruginosa
GCF_006385115.1	Salmonella enterica
GCF_003351725.1	Streptococcus pneumoniae
GCF_003949975.1	Xanthomonas vasicola
GCF_003073495.1	Salmonella enterica
GCF_003015185.1	Ahniella affigens
GCF_000285655.3	Escherichia coli
GCF_002310795.1	Pseudoalteromonas issachenkonii
GCF_002356955.1	Rickettsia japonica
GCF_902381705.1	Helicobacter cinaedi
GCF_002966675.1	Haemophilus influenzae
GCF_001623745.2	Salmonella enterica
GCF_001698205.1	Altererythrobacter dongtanensis
GCF_003612955.1	Bacillus mobilis
GCF_001596055.1	Bacillus licheniformis
GCF_002953435.1	Escherichia coli
GCF_002119765.1	Pseudorhodoplanes sinuspersici
GCF_001029245.1	Spiroplasma atrichopogonis
GCF_003940785.1	Pseudomonas entomophila
GCF_004135815.1	Escherichia coli
GCF_001018645.2	Staphylococcus aureus
GCF_002213725.1	Listeria monocytogenes
GCF_000750555.1	Escherichia coli
GCF_000318605.1	Chlamydia trachomatis
GCF_000010765.1	Escherichia coli
GCF_002076915.1	Actinomyces gaoshouyii
GCF_900205735.1	Vibrio cholerae
GCF_900635965.1	Proteus mirabilis
GCF_001017595.1	Mycoplasma hominis
GCF_006364215.1	Candidatus Methylopumilus universalis
GCF_000688795.1	Bacillus thuringiensis
GCF_000143605.1	Bacillus cereus
GCF_001985365.1	Bordetella pertussis
GCF_900475895.1	Salmonella enterica
GCF_000364385.3	Klebsiella pneumoniae
GCF_003584585.1	Klebsiella pneumoniae
GCF_004636905.1	Bordetella pertussis
GCF_000568695.2	Borrelia miyamotoi
GCF_000759515.1	Campylobacter fetus
GCF_001729245.1	Leptospira tipperaryensis
GCF_000625015.2	Salmonella enterica
GCF_001752885.1	Legionella pneumophila
GCF_002289205.1	Streptococcus agalactiae
GCF_008727135.1	Escherichia coli
GCF_002741845.2	Borrelia miyamotoi
GCF_006494895.1	Klebsiella pneumoniae
GCF_003020845.1	Bacillus cereus
GCF_004768625.1	Salmonella enterica
GCF_001941465.1	Corynebacterium flavescens
GCF_900105925.1	Jiangella alkaliphila
GCF_003180975.1	Escherichia coli
GCF_001444325.1	Porphyromonas gingivalis
GCF_009363015.1	Achromobacter xylosoxidans
GCF_002441855.2	Eubacterium maltosivorans
GCF_004117115.1	Vibrio cholerae
GCF_004684285.1	Dehalococcoides mccartyi
GCF_007954545.1	Weissella soli
GCF_000192745.1	Polymorphum gilvum
GCF_005930995.1	Salmonella enterica
GCF_003072445.1	Escherichia coli
GCF_002000705.1	Staphylococcus aureus
GCF_003112225.1	Escherichia coli
GCF_000017985.1	Escherichia coli
GCF_007431745.1	Campylobacter jejuni
GCF_003408575.1	Enterobacter hormaechei
GCF_000463385.1	Streptococcus intermedius
GCF_001885255.2	Klebsiella pneumoniae
GCF_004771435.1	Corynebacterium pseudotuberculosis
GCF_009663035.1	Bacillus velezensis
GCF_004636845.1	Bordetella pertussis
GCF_003515965.1	Salmonella enterica
GCF_001190745.1	Campylobacter gracilis
GCF_000260925.1	Pectobacterium parmentieri
GCF_001708655.1	Yersinia enterocolitica
GCF_002056145.1	Escherichia coli
GCF_900637605.1	Corynebacterium kutscheri
GCF_008245125.1	Achromobacter insolitus
GCF_004008295.1	Bordetella parapertussis
GCF_001901705.1	Mycoplasma pneumoniae
GCF_003047145.2	Pseudomonas stutzeri
GCF_900176005.1	Thermanaeromonas toyohensis
GCF_000025405.2	Pantoea ananatis
GCF_001902555.1	Bacillus subtilis
GCF_003209395.1	Corynebacterium provencense
GCF_000185905.1	Mesorhizobium ciceri
GCF_008694145.1	Staphylococcus aureus
GCF_003004765.2	Rhodococcus rhodochrous
GCF_000003955.1	Bacillus cereus
GCF_001547525.1	Burkholderia anthina
GCF_001685645.1	Bacillus velezensis
GCF_000209735.1	Mycoplasma fermentans
GCF_900638355.1	Helicobacter pullorum
GCF_002128005.1	Mycoplasma pneumoniae
GCF_001482385.1	Pseudoalteromonas rubra
GCF_003290345.1	Brucella abortus
GCF_002983665.1	Providencia stuartii
GCF_001558875.2	Enterococcus gallinarum
GCF_003667745.1	Bacillus velezensis
GCF_003194125.1	Escherichia coli
GCF_006974185.1	Bacillus velezensis
GCF_001746695.1	Xanthomonas oryzae
GCF_004101385.1	Enterococcus faecium
GCF_008704445.1	Streptomyces prasinus
GCF_002761575.1	Acinetobacter baumannii
GCF_002173635.1	Bacillus amyloliquefaciens
GCF_001618345.2	Escherichia coli
GCF_900497485.1	Escherichia coli
GCF_004154305.1	Streptococcus pyogenes
GCF_002706745.1	Lactobacillus farciminis
GCF_900497045.1	Klebsiella pneumoniae
GCF_004141955.1	Escherichia coli
GCF_001042595.1	Bifidobacterium dentium
GCF_001683415.1	Vibrio cholerae
GCF_001693655.1	Ketogulonicigenium vulgare
GCF_001985985.1	Bordetella pertussis
GCF_002716905.2	Mycobacterium avium
GCF_000014425.1	Lactobacillus gasseri
GCF_000349225.1	Xanthomonas citri
GCF_000021645.1	Dictyoglomus turgidum
